year_date,Time,Second number,Second,Date,Gravity.x,Gravity.y,Gravity.z,Acceleration.x,Acceleration.y,Acceleration.z,RotationRate.x,RotationRate.y,RotationRate.z,Attitude.roll,Attitude.pitch,Attitude.yaw
2020/9/17,59:28.1,1.60031E+12,295.189,2020-09-17 10:59:28.148669+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307968149,-0.099613503,0.503209174,-0.85840416,-0.003134139,-0.006561935,0.003364325,-0.008494805,0.020946546,-0.001749746,-0.115528252,-0.527308358,-0.794413413
2020/9/17,59:29.1,1.60031E+12,296.182,2020-09-17 10:59:29.142549+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307969142,-0.09362343,0.503686666,-0.858798265,0.001647241,0.002222776,-0.000941157,0.002145856,-0.001072205,0.00136269,-0.108587973,-0.52786101,-0.795695098
2020/9/17,59:30.1,1.60031E+12,297.176,2020-09-17 10:59:30.136595+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307970136,-0.096748963,0.501442373,-0.859764695,0.003140748,0.004711449,-0.007466674,0.013812365,-0.006748267,-0.004481949,-0.112058177,-0.525265058,-0.790031292
2020/9/17,59:31.1,1.60031E+12,298.171,2020-09-17 10:59:31.130719+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307971131,-0.102395788,0.504591942,-0.85726428,-0.00138887,9.63E-05,-0.001529455,-0.001420117,0.01295826,0.000739111,-0.118881601,-0.528909293,-0.796874918
2020/9/17,59:32.1,1.60031E+12,299.164,2020-09-17 10:59:32.124563+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307972124,-0.096159518,0.504868209,-0.85782367,-0.001400858,-0.001156449,0.003409326,0.003976779,-0.00993141,-0.001842624,-0.111631043,-0.529229276,-0.796442096
2020/9/17,59:33.1,1.60031E+12,300.158,2020-09-17 10:59:33.118485+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307973118,-0.098225534,0.503899097,-0.858159363,0.005975865,0.003641605,-0.008324981,0.05762589,0.039596993,0.025944266,-0.113964747,-0.528106971,-0.789804493
2020/9/17,59:34.1,1.60031E+12,301.152,2020-09-17 10:59:34.112406+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307974112,-0.097767822,0.504860759,-0.857646227,0.004694045,-0.001607776,-0.003787458,-0.003846257,0.0081673,-0.005466786,-0.113505538,-0.529220652,-0.791823609
2020/9/17,59:35.1,1.60031E+12,302.147,2020-09-17 10:59:35.106758+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307975107,-0.139109269,0.51854533,-0.843658328,0.00865972,0.002405941,-0.009385586,-0.033347692,-0.011576977,-0.093609296,-0.163417731,-0.545148797,-0.830689815
2020/9/17,59:36.1,1.60031E+12,303.14,2020-09-17 10:59:36.100482+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307976100,-0.153261542,0.522152841,-0.838968039,-0.004757658,0.004977286,-0.003700972,-0.00894408,0.00980388,-0.003101567,-0.180686294,-0.549373275,-0.843647866
2020/9/17,59:37.1,1.60031E+12,304.134,2020-09-17 10:59:37.094333+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307977094,-0.140216365,0.518769801,-0.843336999,0.001466498,-0.00277859,0.00413239,0.002766106,0.012267169,0.00562974,-0.164756605,-0.545411361,-0.836361838
2020/9/17,59:38.1,1.60031E+12,305.128,2020-09-17 10:59:38.088348+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307978088,-0.14183788,0.516833782,-0.844254017,0.005484119,0.000744283,-0.004594088,0.016173791,0.002394765,0.006479488,-0.166449386,-0.543148333,-0.831447449
2020/9/17,59:39.1,1.60031E+12,306.122,2020-09-17 10:59:39.082420+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307979082,-0.136448875,0.515271306,-0.846095324,0.000780642,-0.001354992,-0.002126813,-0.003215887,0.021226775,0.011918728,-0.159892265,-0.541324182,-0.828294097
2020/9/17,59:40.1,1.60031E+12,307.116,2020-09-17 10:59:40.076264+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307980076,-0.134526268,0.514585257,-0.846820354,0.004381448,0.001817882,0.00058192,-0.004752264,-0.021454442,-0.002634182,-0.157543962,-0.540523878,-0.822996035
2020/9/17,59:41.1,1.60031E+12,308.11,2020-09-17 10:59:41.070308+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307981070,-0.145180494,0.514454424,-0.845138669,-0.008368865,-0.001668394,0.014112592,-0.037647631,-0.028301295,-0.025103139,-0.170122599,-0.54037127,-0.830015037
2020/9/17,59:42.1,1.60031E+12,309.104,2020-09-17 10:59:42.064340+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307982064,-0.126635104,0.511884689,-0.849669158,-0.002732843,0.001816988,-0.004427373,-0.010844777,0.021196883,0.000692106,-0.147951422,-0.53737726,-0.819728188
2020/9/17,59:43.1,1.60031E+12,310.098,2020-09-17 10:59:43.058165+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307983058,-0.127044171,0.510072529,-0.850697279,-0.0006603,0.001416266,0.00323832,-0.008105983,-0.018080549,0.018019898,-0.148245607,-0.53526912,-0.813819333
2020/9/17,59:44.1,1.60031E+12,311.092,2020-09-17 10:59:44.052450+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307984052,-0.118051089,0.517187238,-0.847691774,-0.002224065,-0.000406027,0.001849413,-0.02197706,0.047789875,-0.013947023,-0.138371865,-0.543561272,-0.810295328
2020/9/17,59:45.0,1.60031E+12,312.086,2020-09-17 10:59:45.046337+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307985046,-0.119514823,0.513335824,-0.849825025,0.000262544,0.005917192,-0.002532661,0.029779613,-0.01450206,0.019857213,-0.139718315,-0.539067343,-0.810343971
2020/9/17,59:46.0,1.60031E+12,313.08,2020-09-17 10:59:46.040286+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307986040,-0.125667438,0.50576365,-0.853469908,-0.000144646,0.003907919,-0.003464818,-0.015001439,-0.008577125,-0.00705969,-0.146192489,-0.530266939,-0.805883568
2020/9/17,59:47.0,1.60031E+12,314.074,2020-09-17 10:59:47.034275+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307987034,-0.121786855,0.506567597,-0.853555679,-0.005338185,-0.001337171,0.003471971,0.014025152,-0.002722299,0.010253653,-0.141725212,-0.53119915,-0.817023553
2020/9/17,59:48.0,1.60031E+12,315.068,2020-09-17 10:59:48.028556+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307988028,-0.127705067,0.507086515,-0.852381825,0.001802087,-0.005396485,0.003732085,-0.001967663,-0.005008024,0.011860405,-0.148715317,-0.531801116,-0.812551415
2020/9/17,59:49.0,1.60031E+12,316.062,2020-09-17 10:59:49.022145+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307989022,-0.116505995,0.506194592,-0.854513586,-0.004012972,-0.008792579,0.006062567,0.014590807,0.013751814,0.009972224,-0.135506362,-0.530766536,-0.808143606
2020/9/17,59:50.0,1.60031E+12,317.056,2020-09-17 10:59:50.016084+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307990016,-0.118985325,0.506434143,-0.854029894,-0.000998996,-0.00424099,0.002435446,0.00767085,-0.004592704,0.000962351,-0.138431115,-0.531044323,-0.808323857
2020/9/17,59:51.0,1.60031E+12,318.05,2020-09-17 10:59:51.010071+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307991010,-0.121724524,0.502794862,-0.855792344,-0.001021102,-0.00092113,0.000566721,0.010950266,-0.005869689,0.006513177,-0.141288325,-0.526829008,-0.799871014
2020/9/17,59:52.0,1.60031E+12,319.044,2020-09-17 10:59:52.004110+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307992004,-0.113577291,0.502871096,-0.856866896,0.002960585,-0.000249624,-0.003119171,-0.001479239,-0.006389805,-0.000510111,-0.13178132,-0.526917228,-0.798321763
2020/9/17,59:53.0,1.60031E+12,320.038,2020-09-17 10:59:52.998029+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307992998,-0.122647651,0.501498878,-0.856420696,-0.000860594,-0.005728841,0.002827823,-0.000841944,-0.009823752,-0.004442335,-0.14224242,-0.525330413,-0.795287706
2020/9/17,59:54.0,1.60031E+12,321.032,2020-09-17 10:59:53.991972+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307993992,-0.124634884,0.503168344,-0.85515368,7.43E-05,-0.004377604,0.002292871,0.006446861,-0.001451971,0.000936585,-0.144726588,-0.527261174,-0.794237252
2020/9/17,59:55.0,1.60031E+12,322.026,2020-09-17 10:59:54.985901+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307994986,-0.115719438,0.502349675,-0.856886148,0.004996635,0.001354277,-0.000399411,0.004488106,-0.005968293,0.004901366,-0.134234354,-0.526314051,-0.794945249
2020/9/17,59:56.0,1.60031E+12,323.02,2020-09-17 10:59:55.979933+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307995980,-0.123052627,0.501255274,-0.856505275,0.004122198,0.005516052,-0.003252268,-0.013183034,-0.00276724,0.004306083,-0.14269186,-0.52504882,-0.791041433
2020/9/17,59:57.0,1.60031E+12,324.014,2020-09-17 10:59:56.973849+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307996974,-0.124226108,0.501178503,-0.85638082,0.002381749,-0.007500172,-0.003392339,0.08145266,0.035326086,0.020377725,-0.144054622,-0.524960106,-0.795193574
2020/9/17,59:58.0,1.60031E+12,325.008,2020-09-17 10:59:57.967669+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307997968,-0.1117367,0.496451229,-0.860843301,-0.000634596,0.00415507,0.00014019,-0.00586014,-0.021514095,0.01584363,-0.129077455,-0.519505826,-0.791186008
2020/9/17,59:59.0,1.60031E+12,326.002,2020-09-17 10:59:58.961770+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307998962,-0.121103868,0.498197228,-0.858564734,0.004843645,0.001996756,-0.004061401,0.001331461,0.006269997,-0.00139701,-0.140129389,-0.521518376,-0.78916767
2020/9/17,00:00.0,1.60031E+12,326.996,2020-09-17 10:59:59.955849+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307999956,-0.128877208,0.502427042,-0.85496068,-0.001770228,0.002221227,-0.001410246,0.002394328,-0.010106779,0.003225505,-0.149614083,-0.526403537,-0.799883596
2020/9/17,00:00.9,1.60031E+12,327.99,2020-09-17 11:00:00.949778+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308000950,-0.116292581,0.502780616,-0.8565557,-0.001494437,-0.002557874,-0.000806808,-0.005303006,0.014792845,-0.001083623,-0.134942585,-0.526812576,-0.798612221
2020/9/17,00:01.9,1.60031E+12,328.984,2020-09-17 11:00:01.943802+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308001944,-0.124517277,0.50243789,-0.855600178,-0.001172021,-0.004015267,-0.000724912,-1.24E-05,-0.005620218,0.005460896,-0.144517516,-0.526416102,-0.798522317
2020/9/17,00:02.9,1.60031E+12,329.978,2020-09-17 11:00:02.937910+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308002938,-0.125498921,0.501453936,-0.856033862,-0.001639724,-0.001688421,0.00173831,0.002489137,-0.004727593,0.00527281,-0.145568091,-0.525278464,-0.792967301
2020/9/17,00:03.9,1.60031E+12,330.972,2020-09-17 11:00:03.931637+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308003932,-0.121130332,0.502559304,-0.856014967,0.00396996,0.021040261,-0.00514704,-0.035907522,-0.01950727,-0.041796628,-0.140571628,-0.526556509,-0.799961148
2020/9/17,00:04.9,1.60031E+12,331.966,2020-09-17 11:00:04.925673+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308004926,-0.126644865,0.503056347,-0.854924262,0.002329364,0.000935495,-0.006833136,-0.005027901,-0.011593422,-0.001477704,-0.147066251,-0.527131528,-0.79933062
2020/9/17,00:05.9,1.60031E+12,332.959,2020-09-17 11:00:05.919599+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308005919,-0.125473171,0.502112925,-0.855651259,-0.000887349,4.83E-05,-0.003450811,-0.005230036,0.008045461,-0.00899108,-0.145602803,-0.526040326,-0.796153534
2020/9/17,00:06.9,1.60031E+12,333.954,2020-09-17 11:00:06.913732+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308006914,-0.149391621,0.509951532,-0.847131431,0.025050804,0.003514111,-0.014231086,-0.012437881,-0.010563644,-0.069970541,-0.174555253,-0.535128477,-0.815747386
2020/9/17,00:07.9,1.60031E+12,334.947,2020-09-17 11:00:07.907399+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308007907,-0.147534311,0.512533605,-0.845897734,-0.000930771,0.003387153,-8.45E-05,0.005722747,0.024616115,0.005701512,-0.172674621,-0.538132828,-0.816201624
2020/9/17,00:08.9,1.60031E+12,335.941,2020-09-17 11:00:08.901553+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308008901,-0.135107204,0.512013137,-0.848285735,-0.005486712,-0.001663566,-0.000733018,-0.001898954,-0.036663756,-0.008448928,-0.157944244,-0.537526787,-0.808778287
2020/9/17,00:09.9,1.60031E+12,336.935,2020-09-17 11:00:09.895410+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308009895,-0.138544887,0.510412037,-0.848696053,0.002148002,0.003035247,-0.003023446,-0.002878464,-0.01019746,0.011013786,-0.16181708,-0.535663855,-0.810117145
2020/9/17,00:10.9,1.60031E+12,337.93,2020-09-17 11:00:10.889652+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308010890,-0.138357028,0.510732472,-0.848533869,-0.001137421,-0.001267791,-7.28E-05,0.009171807,0.016210513,0.003466987,-0.161631825,-0.536036524,-0.810300408
2020/9/17,00:11.9,1.60031E+12,338.923,2020-09-17 11:00:11.883380+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308011883,-0.137105465,0.505815208,-0.851676643,0.006674305,1.94E-05,0.00018692,-0.007170147,0.000450791,-0.000618502,-0.15961357,-0.530326702,-0.80590823
2020/9/17,00:12.9,1.60031E+12,339.917,2020-09-17 11:00:12.877088+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308012877,-0.12805137,0.505859494,-0.853058696,-0.00277859,0.016958117,-0.00647217,-0.008578162,-0.015094213,-0.034349699,-0.148996068,-0.53037806,-0.810275493
2020/9/17,00:13.9,1.60031E+12,340.911,2020-09-17 11:00:13.871353+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308013871,-0.144122273,0.508873045,-0.848691344,-0.002893537,0.000744939,0.000420451,-0.005532037,0.004056844,0.004828596,-0.168212358,-0.53387518,-0.820045541
2020/9/17,00:14.9,1.60031E+12,341.905,2020-09-17 11:00:14.865385+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308014865,-0.1462643,0.510335803,-0.847445667,-0.000888303,-0.00267154,0.001860023,0.003698478,-0.00497247,0.002846804,-0.170910501,-0.535575245,-0.819216161
2020/9/17,00:15.9,1.60031E+12,342.899,2020-09-17 11:00:15.859254+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308015859,-0.137338325,0.50983572,-0.849238336,-0.001714006,0.001384377,0.001883149,-0.004384748,0.018432455,-0.005238554,-0.160331296,-0.534993814,-0.819165005
2020/9/17,00:16.9,1.60031E+12,343.893,2020-09-17 11:00:16.853238+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308016853,-0.146368951,0.509561598,-0.847893357,0.001047373,0.005030632,0.000263155,-0.003543455,-0.008400957,0.002043128,-0.170941864,-0.534675231,-0.816794298
2020/9/17,00:17.8,1.60031E+12,344.887,2020-09-17 11:00:17.847383+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308017847,-0.146791294,0.508739531,-0.848313868,0.000828832,-0.000707924,-0.001269221,0.002786346,-0.001281862,-0.003476606,-0.171342208,-0.533720059,-0.814221625
2020/9/17,00:18.8,1.60031E+12,345.881,2020-09-17 11:00:18.841157+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308018841,-0.148853034,0.508615434,-0.848029017,-0.001808599,0.003718972,0.000551522,-0.017153006,0.009435963,-0.00061697,-0.173758156,-0.533575925,-0.814924869
2020/9/17,00:19.8,1.60031E+12,346.875,2020-09-17 11:00:19.835085+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308019835,-0.152686715,0.509280741,-0.846947372,-0.001696989,-0.003340662,4.93E-05,0.003541619,-0.009565491,0.009696853,-0.178363035,-0.534348839,-0.813513623
2020/9/17,00:20.8,1.60031E+12,347.869,2020-09-17 11:00:20.829393+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308020829,-0.155489475,0.508750856,-0.846755922,0.004722774,0.003704786,-0.001820743,-0.005279304,0.000667106,-0.010271596,-0.181606415,-0.533733215,-0.813662944
2020/9/17,00:21.8,1.60031E+12,348.863,2020-09-17 11:00:21.823302+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308021823,-0.155200273,0.510020196,-0.846045077,0.00370118,0.001763463,-0.002913296,-0.01821987,0.001210524,0.004871804,-0.181424985,-0.535208281,-0.8133771
2020/9/17,00:22.8,1.60031E+12,349.857,2020-09-17 11:00:22.816973+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308022817,-0.139450625,0.504995108,-0.85178256,-0.009122208,-0.001023531,0.003145695,-0.014408886,-0.032401234,0.034226496,-0.162276619,-0.529376282,-0.810550628
2020/9/17,00:23.8,1.60031E+12,350.851,2020-09-17 11:00:23.811198+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308023811,-0.148384064,0.51344192,-0.845197976,0.003444806,-0.005397916,-0.001059949,-0.007283599,-0.000410608,-0.000578421,-0.173790233,-0.539190953,-0.819205943
2020/9/17,00:24.8,1.60031E+12,351.845,2020-09-17 11:00:24.804946+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308024805,-0.143855408,0.513950527,-0.845671654,0.003157109,0.003935039,-0.007742584,-0.00051837,0.009768791,-0.002122256,-0.168495,-0.539783802,-0.819412217
2020/9/17,00:25.8,1.60031E+12,352.839,2020-09-17 11:00:25.799078+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308025799,-0.142766133,0.510464609,-0.847964525,-0.00682801,0.005910099,-0.005831003,-0.000766044,-0.012093764,-0.008312108,-0.166799038,-0.535724988,-0.812394342
2020/9/17,00:26.8,1.60031E+12,353.833,2020-09-17 11:00:26.792955+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308026793,-0.150381744,0.51311326,-0.845044434,-0.001377285,-0.003346443,0.005057454,0.004432446,0.001375906,0.001531668,-0.176113541,-0.538808051,-0.819270465
2020/9/17,00:27.8,1.60031E+12,354.827,2020-09-17 11:00:27.786953+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308027787,-0.149882153,0.51270473,-0.845381141,0.003265202,0.002387524,-0.003608525,-0.008146198,0.004042663,-0.003115681,-0.175471937,-0.538332117,-0.819882466
2020/9/17,00:28.8,1.60031E+12,355.821,2020-09-17 11:00:28.780946+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308028781,-0.147869378,0.513151169,-0.845464706,0.001084268,-0.003751099,-0.003052115,-0.000817178,-0.008326456,0.004392236,-0.17314588,-0.538852226,-0.820598082
2020/9/17,00:29.8,1.60031E+12,356.815,2020-09-17 11:00:29.774835+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308029775,-0.147303209,0.511952341,-0.846289933,0.004775301,0.000239968,0.000840247,0.000875262,-0.002809185,0.000113601,-0.172331149,-0.537456001,-0.812363698
2020/9/17,00:30.8,1.60031E+12,357.809,2020-09-17 11:00:30.768699+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308030769,-0.140721738,0.510360479,-0.848368764,-0.001685515,-0.005202651,0.00386548,0.017233994,0.003501375,-0.013615061,-0.164376667,-0.535603915,-0.81476289
2020/9/17,00:31.8,1.60031E+12,358.803,2020-09-17 11:00:31.762779+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308031763,-0.14915517,0.512521684,-0.845620632,-0.001749128,-0.001871586,-0.001050174,-0.002582587,0.005017646,-0.001455733,-0.174589618,-0.538118963,-0.818679103
2020/9/17,00:32.8,1.60031E+12,359.797,2020-09-17 11:00:32.756828+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308032757,-0.149712011,0.513381064,-0.845000744,-0.002107769,0.002289355,-0.001395464,-0.003794059,0.010366272,-0.007929944,-0.175354106,-0.539120066,-0.819616769
2020/9/17,00:33.8,1.60031E+12,360.791,2020-09-17 11:00:33.750964+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308033751,-0.14622201,0.513811231,-0.845350325,-0.000349447,0.000180125,0.002677202,0.003675842,-0.009373277,0.003272976,-0.171277342,-0.539621429,-0.821864089
2020/9/17,00:34.7,1.60031E+12,361.785,2020-09-17 11:00:34.744822+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308034745,-0.147593588,0.511752427,-0.846360207,-0.002609074,0.006938875,-0.00208056,-0.00906046,-0.01596853,-0.020891417,-0.172650098,-0.537223325,-0.816442545
2020/9/17,00:35.7,1.60031E+12,362.779,2020-09-17 11:00:35.738824+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308035739,-0.147620216,0.51164186,-0.846422434,-0.000476584,-0.000900805,-0.003345966,0.006578953,0.017442157,-0.005464257,-0.172668183,-0.537094645,-0.815212656
2020/9/17,00:36.7,1.60031E+12,363.773,2020-09-17 11:00:36.732684+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308036733,-0.143484399,0.510227919,-0.847985685,0.00019303,0.001215696,-0.004772961,-0.015954852,-0.016266804,-0.002241832,-0.167618515,-0.535449804,-0.818446733
2020/9/17,00:37.7,1.60031E+12,364.766,2020-09-17 11:00:37.726521+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308037726,-0.155259073,0.515004277,-0.843009651,-0.001640201,0.001534283,0.000885069,0.001566351,0.006106679,0.005306632,-0.18213139,-0.54101267,-0.824767981
2020/9/17,00:38.7,1.60031E+12,365.761,2020-09-17 11:00:38.720736+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308038721,-0.154690072,0.515105844,-0.843052208,0.004321352,0.00099045,4.27E-05,0.005506499,0.009678111,0.005804243,-0.18146954,-0.541131114,-0.82428499
2020/9/17,00:39.7,1.60031E+12,366.754,2020-09-17 11:00:39.714542+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308039714,-0.150212452,0.514450312,-0.844261289,0.005564719,0.007368088,-0.004637837,-0.00097963,0.009594288,-0.000353184,-0.176079186,-0.54036652,-0.825665229
2020/9/17,00:40.7,1.60031E+12,367.748,2020-09-17 11:00:40.708516+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308040708,-0.153368235,0.51537019,-0.843132138,0.000756189,0.000619113,-0.001189649,0.00235811,-0.002345528,0.005235659,-0.17993557,-0.541439566,-0.824862017
2020/9/17,00:41.7,1.60031E+12,368.742,2020-09-17 11:00:41.702643+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308041702,-0.156633884,0.51618427,-0.842033088,-0.000722826,-0.002819777,0.005096257,0.002150116,-0.008384313,0.001065615,-0.18391656,-0.542389799,-0.826905922
2020/9/17,00:42.7,1.60031E+12,369.736,2020-09-17 11:00:42.696355+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308042696,-0.153917223,0.515835047,-0.842747748,-0.002265155,0.000626802,0.001324952,0.000952227,0.009429771,-0.001500674,-0.180646354,-0.541982115,-0.829479098
2020/9/17,00:43.7,1.60031E+12,370.73,2020-09-17 11:00:43.690313+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308043690,-0.156396925,0.516453683,-0.841911912,0.000215203,0.004554987,-0.004393935,-0.007782408,-0.008759219,0.007307332,-0.183670376,-0.542704361,-0.829543826
2020/9/17,00:44.7,1.60031E+12,371.724,2020-09-17 11:00:44.684317+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308044684,-0.158550084,0.517297804,-0.840990424,-0.00056076,-0.002347291,-0.0018062,0.003114714,0.004532684,-0.000481549,-0.18634067,-0.54369047,-0.829914032
2020/9/17,00:45.7,1.60031E+12,372.718,2020-09-17 11:00:45.678323+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308045678,-0.150529251,0.51232636,-0.845495522,0.001121119,0.005249739,-0.002518535,-0.001839565,0.010171329,-0.005357863,-0.176190628,-0.537891511,-0.826096003
2020/9/17,00:46.7,1.60031E+12,373.712,2020-09-17 11:00:46.672354+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308046672,-0.155418813,0.516005695,-0.842367589,0.001541093,0.001096308,0.000746131,0.005430598,-0.001530668,0.003406001,-0.182450553,-0.542181301,-0.830311359
2020/9/17,00:47.7,1.60031E+12,374.706,2020-09-17 11:00:47.666197+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308047666,-0.156596243,0.517261565,-0.841378689,0.002703607,0.001884639,-0.001540065,0.001154094,-0.006792541,-0.001769587,-0.184013152,-0.543648087,-0.829024363
2020/9/17,00:48.7,1.60031E+12,375.7,2020-09-17 11:00:48.660253+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308048660,-0.155676216,0.516409039,-0.842072845,0.000959456,-0.0002231,-0.002112329,0.000460341,0.000304983,0.001247442,-0.182808602,-0.542652262,-0.831774589
2020/9/17,00:49.7,1.60031E+12,376.694,2020-09-17 11:00:49.654221+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308049654,-0.156871915,0.517997324,-0.840874612,0.002658874,-0.003627181,0.002716482,0.012279983,0.001290152,0.002356449,-0.184437818,-0.544508,-0.832083905
2020/9/17,00:50.6,1.60031E+12,377.688,2020-09-17 11:00:50.648120+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308050648,-0.157385513,0.519049287,-0.840129554,0.000303984,0.001286626,-5.82E-05,0.001366881,-0.005825481,-0.002953561,-0.185188363,-0.54573827,-0.824604936
2020/9/17,00:51.6,1.60031E+12,378.682,2020-09-17 11:00:51.642126+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308051642,-0.151518866,0.516788781,-0.842598081,0.000692114,-0.002601922,0.001022279,0.001619881,0.006841379,-0.002735382,-0.177921905,-0.543095722,-0.827872564
2020/9/17,00:52.6,1.60031E+12,379.676,2020-09-17 11:00:52.636181+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308052636,-0.160917625,0.522651613,-0.837222099,0.006843343,0.005570889,-0.01117599,-0.091060787,-0.036895983,-0.014102552,-0.189888506,-0.549958243,-0.832510595
2020/9/17,00:53.6,1.60031E+12,380.67,2020-09-17 11:00:53.630127+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308053630,-0.856331348,0.267711252,0.441620201,0.002934098,0.093719065,-0.174517512,-1.021607518,-0.333333224,0.069180086,-2.046934238,-0.271016777,2.265542534
2020/9/17,00:54.6,1.60031E+12,381.664,2020-09-17 11:00:54.624012+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600308054624,-0.800483823,0.409360796,0.437778383,-0.005394578,0.076072752,-0.025718808,1.088745236,-0.204240307,-0.011531337,-2.071250384,-0.421753354,2.507743313
